"speaker","token","diortri","focus_condition","focus_no","citation_tone","sandhi_tone","sandhi_tone_var","syllable_no","citation_no","ind_no","sync_tone1","sync_tone2","sync_tone3","hist_tone1","hist_tone2","hist_tone3","syntax","time","f0","norm_f0"
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","11",140.499675,0.213056600574275
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","12",130.392079,-0.249867815326555
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","13",125.818474,-0.471260929891505
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","14",108.351844,-1.39796478033297
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","15",108.759942,-1.37465501447832
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","16",105.491953,-1.56382225602405
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","17",108.872663,-1.36823202449899
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","18",114.317107,-1.06566489213523
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","19",115.180457,-1.01901322210949
"S6","青菜","di","ct",NA,"HH_HL","HMML","HHML",2,"11","S6_11_ct","HH","HL",NA,"yinping","yinqu",NA,"L","20",119.951685,-0.767341673582102
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",153.695809997694,0.769676330559885
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",148.955853392267,0.57544327359805
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",151.819849778609,0.693529480928648
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",159.993993412685,1.0186936777658
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",167.350755052896,1.29744104519424
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",170.604934565837,1.41685401522422
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",170.52465096731,1.41393548775618
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",167.159211833177,1.29034013366687
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",161.318366356917,1.06980788869616
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",1,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",152.84041908264,0.735071216639852
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",131.323116807823,-0.205751773179901
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",118.877133290241,-0.823137260900175
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",108.711042584223,-1.37744343769592
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",102.015009740498,-1.77163008802141
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",96.9230576283878,-2.08911099848163
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",94.605330240677,-2.23918543912867
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",94.028610143906,-2.27709972976345
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",94.3260201493394,-2.25751868013557
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",97.2177997930717,-2.07028396078121
"S6","樱桃","di","ct",NA,"HH_RF","HMML","HHML",2,"17","S6_17_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",106.831217732946,-1.48559985642721
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","1",197.148915340568,2.31350010179639
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","2",209.138646095045,2.67956522681451
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","3",218.100834754468,2.93973854135248
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","4",223.311091684646,3.08612185723093
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","5",224.813383058766,3.12769505868196
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","6",223.474754239417,3.09066447580664
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","7",218.185498857538,2.94214503124104
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","8",208.804233583387,2.66964270613264
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","9",192.745828137426,2.17344958911501
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",1,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","10",171.029803309981,1.43227632123336
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","11",130.257055592797,-0.256291868802941
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","12",109.28711380483,-1.3446731161664
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","13",99.0907810666707,-1.95196246166437
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","14",97.9723951995232,-2.02234212543985
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","15",98.0378619403616,-2.01820023819691
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","16",98.133853935687,-2.01213210652137
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","17",98.2318141017684,-2.00594567339705
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","18",98.3306336549038,-1.99971121539477
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","19",98.9394206181562,-1.96144091320177
"S6","书房","di","ct",NA,"HH_RF","HMML","RFLL",2,"21","S6_21_ct","HH","LHL",NA,"yinping","yangping",NA,"L","20",102.030793946299,-1.77067079474377
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","1",177.579949720495,1.66531012440167
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","2",200.374619389486,2.41413011724594
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","3",216.563216216502,2.89587001680106
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","4",225.845461809172,3.15609529995799
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","5",231.690761344949,3.31453399286108
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","6",232.229500187197,3.32893495393382
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","7",225.602208068097,3.14941326893626
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","8",214.328949758969,2.8315677041486
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","9",196.6516398219,2.29784062242702
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",1,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","10",167.927528544987,1.31877427587378
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","11",130.790787619416,-0.230937074454508
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","12",111.492345930903,-1.22080303529873
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","13",99.9985549780773,-1.89541813432646
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","14",95.3192322579867,-2.19257149480846
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","15",94.7339926793449,-2.23075854846701
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","16",94.6927849220269,-2.23345625030489
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","17",94.8225738248693,-2.22496347663701
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","18",95.0457776597417,-2.21038521952468
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","19",97.9254816571062,-2.02531190928078
"S6","青豆","di","ct",NA,"HH_LH","HMML","RFLL",2,"25","S6_25_ct","HH","LH",NA,"yinping","yangqu",NA,"L","20",104.416424410052,-1.62736300381447
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","1",168.731134179909,1.34837554540658
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","2",178.056789409895,1.68193744881475
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","3",182.50203977245,1.83483426072415
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","4",182.91902620209,1.84898518682732
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","5",184.59168947206,1.90542659567342
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","6",187.042652255307,1.98721345050574
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","7",187.925306600301,2.01640476420596
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","8",186.789637055507,1.97882027699725
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","9",181.213277574074,1.79089332018735
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",1,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","10",170.135901824859,1.39978393421341
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","11",145.593468196752,0.433875423555389
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","12",129.344566293669,-0.299881028857642
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","13",119.829898134582,-0.773640229652839
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","14",115.901377900583,-0.98032493061927
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","15",112.674972584058,-1.15537924094411
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","16",110.449844148149,-1.27905310726673
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","17",109.112061216367,-1.35461283202389
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","18",108.341621444069,-1.39854979939048
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","19",108.448189134034,-1.39245382612012
"S6","新店","di","ct",NA,"HL_HL","HMML","HHML",2,"38","S6_38_ct","HL","HL",NA,"yinping","yinqu",NA,"M","20",110.484340727091,-1.27711682153334
"S6","新车","di","ct",NA,"HL_HH","HMML","HHML",1,"45","S6_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","1",168.61056490886,1.34394330857021
"S6","新车","di","ct",NA,"HL_HH","HMML","HHML",1,"45","S6_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","2",180.514971561134,1.76695353616383
"S6","新车","di","ct",NA,"HL_HH","HMML","HHML",1,"45","S6_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","3",188.498032466122,2.03527281005604
"S6","新车","di","ct",NA,"HL_HH","HMML","HHML",1,"45","S6_45_ct","HL","HH",NA,"yinping","yinping",NA,"M","4",193.919379296582,2.21108742098263
